Intern L1;Intern L2;Intern ID;Ensiffrig SNI;Tvåsiffrig SNI;Tresiffrig SNI;Fyrsiffrig SNI;Femsiffrig SNI
3. Tillverkning;3.7 Textiltillverkning;13;C Tillverkning;14. Tillverkning av kläder;14.1 Tillverkning av kläder, utom pälsvaror;14.13 Tillverkning av andra gång- och ytterkläder;14.130 Tillverkning av andra gång- och ytterkläder
3. Tillverkning;3.7 Textiltillverkning;13;C Tillverkning;14. Tillverkning av kläder;14.1 Tillverkning av kläder, utom pälsvaror;14.14 Tillverkning av underkläder, skjortor och blusar;14.140 Tillverkning av underkläder, skjortor och blusar
3. Tillverkning;3.7 Textiltillverkning;13;C Tillverkning;14. Tillverkning av kläder;14.1 Tillverkning av kläder, utom pälsvaror;14.19 Tillverkning av andra beklädnadsvaror och tillbehör;14.190 Tillverkning av andra beklädnadsvaror och tillbehör
3. Tillverkning;3.7 Textiltillverkning;13;C Tillverkning;14. Tillverkning av kläder;14.2 Tillverkning av pälsvaror;14.20 Tillverkning av pälsvaror;14.200 Tillverkning av pälsvaror
3. Tillverkning;3.7 Textiltillverkning;13;C Tillverkning;14. Tillverkning av kläder;14.3 Tillverkning av trikåvaror;14.31 Tillverkning av strumpor;14.310 Tillverkning av strumpor
3. Tillverkning;3.7 Textiltillverkning;13;C Tillverkning;14. Tillverkning av kläder;14.3 Tillverkning av trikåvaror;14.39 Tillverkning av andra trikåvaror;14.390 Tillverkning av andra trikåvaror
3. Tillverkning;3.7 Textiltillverkning;13;C Tillverkning;15. Tillverkning av läder, läder- och skinnvaror m.m.;"15.1 Garvning och annan läderberedning; tillverkning av reseffekter, handväskor, sadel- och seldon; pälsberedning";"15.11 Garvning och annan läderberedning; pälsberedning";"15.110 Garvning och annan läderberedning; pälsberedning"
3. Tillverkning;3.7 Textiltillverkning;13;C Tillverkning;15. Tillverkning av läder, läder- och skinnvaror m.m.;"15.1 Garvning och annan läderberedning; tillverkning av reseffekter, handväskor, sadel- och seldon; pälsberedning";15.12 Tillverkning av reseffekter, handväskor, sadel- och seldon m. m.;15.120 Tillverkning av reseffekter, handväskor, sadel- och seldon m. m.
3. Tillverkning;3.7 Textiltillverkning;13;C Tillverkning;15. Tillverkning av läder, läder- och skinnvaror m.m.;15.2 Tillverkning av skodon;15.20 Tillverkning av skodon;15.200 Tillverkning av skodon
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.1 Sågning och hyvling av trä;16.10 Sågning och hyvling av trä;16.101 Sågning av trä
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.1 Sågning och hyvling av trä;16.10 Sågning och hyvling av trä;16.102 Hyvling av trä
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.1 Sågning och hyvling av trä;16.10 Sågning och hyvling av trä;16.103 Träimpregnering
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;16.21 Tillverkning av fanér och träbaserade skivor;16.210 Tillverkning av fanér och träbaserade skivor
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;16.22 Tillverkning av sammansatta parkettgolv;16.220 Tillverkning av sammansatta parkettgolv
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;16.23 Tillverkning av andra byggnads- och inredningssnickerier;16.231 Tillverkning av monteringsfärdiga trähus
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;16.23 Tillverkning av andra byggnads- och inredningssnickerier;16.232 Tillverkning av dörrar av trä
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;16.23 Tillverkning av andra byggnads- och inredningssnickerier;16.233 Tillverkning av fönster av trä
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;16.23 Tillverkning av andra byggnads- och inredningssnickerier;16.239 Tillverkning av övriga byggnads- och inredningssnickerier
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;16.24 Träförpackningstillverkning;16.240 Träförpackningstillverkning
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;"16.29 Övrig trävarutillverkning; tillverkning av varor av kork, halm, rotting o.d.";16.291 Tillverkning av förädlade trädbränslen
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;"16.29 Övrig trävarutillverkning; tillverkning av varor av kork, halm, rotting o.d.";16.292 Övrig trävarutillverkning
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;16. Tillverkning av trä och varor av trä, kork, rotting o.d. utom möbler;16.2 Tillverkning av varor av trä, kork, halm, rotting o.d.;"16.29 Övrig trävarutillverkning; tillverkning av varor av kork, halm, rotting o.d.";16.293 Tillverkning av varor av kork, halm, rotting o.d.
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.1 Massa-, pappers- och papptillverkning;17.11 Massatillverkning;17.111 Tillverkning av mekanisk eller halvkemisk massa
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.1 Massa-, pappers- och papptillverkning;17.11 Massatillverkning;17.112 Sulfatmassatillverkning
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.1 Massa-, pappers- och papptillverkning;17.11 Massatillverkning;17.113 Sulfitmassatillverkning
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.1 Massa-, pappers- och papptillverkning;17.12 Pappers- och papptillverkning;17.121 Tillverkning av tidnings- och journalpapper
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.1 Massa-, pappers- och papptillverkning;17.12 Pappers- och papptillverkning;17.122 Tryckpapperstillverkning, ej tidnings- och journalpapper
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.1 Massa-, pappers- och papptillverkning;17.12 Pappers- och papptillverkning;17.123 Tillverkning av kraftpapper och kraftpapp
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.1 Massa-, pappers- och papptillverkning;17.12 Pappers- och papptillverkning;17.129 Övrig tillverkning av papper och papp
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.2 Tillverkning av pappers- och pappvaror;17.21 Tillverkning av wellpapp och pappers- och pappförpackningar;17.211 Tillverkning av wellpapp och wellpappförpackningar
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.2 Tillverkning av pappers- och pappvaror;17.21 Tillverkning av wellpapp och pappers- och pappförpackningar;17.219 Övrig tillverkning av pappers- och pappförpackningar
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.2 Tillverkning av pappers- och pappvaror;17.22 Tillverkning av hushålls- och hygienartiklar av papper;17.220 Tillverkning av hushålls- och hygienartiklar av papper
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.2 Tillverkning av pappers- och pappvaror;17.23 Tillverkning av skrivpapper, kuvert o.d.;17.230 Tillverkning av skrivpapper, kuvert o.d.
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.2 Tillverkning av pappers- och pappvaror;17.24 Tapettillverkning;17.240 Tapettillverkning
3. Tillverkning;3.8 Trä- och papperstillverkning;14;C Tillverkning;17. Pappers- och pappersvarutillverkning;17.2 Tillverkning av pappers- och pappvaror;17.29 Tillverkning av andra pappers- och pappvaror;17.290 Tillverkning av andra pappers- och pappvaror
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;C Tillverkning;18. Grafisk produktion och reproduktion av inspelningar;18.1 Grafisk produktion;18.11 Tryckning av dagstidningar;18.110 Tryckning av dagstidningar
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;C Tillverkning;18. Grafisk produktion och reproduktion av inspelningar;18.1 Grafisk produktion;18.12 Annan tryckning;18.121 Tryckning av tidskrifter
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;C Tillverkning;18. Grafisk produktion och reproduktion av inspelningar;18.1 Grafisk produktion;18.12 Annan tryckning;18.122 Tryckning av böcker och övriga trycksaker
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;C Tillverkning;18. Grafisk produktion och reproduktion av inspelningar;18.1 Grafisk produktion;18.13 Grafiska tjänster före tryckning (prepress/premedia);18.130 Grafiska tjänster före tryckning (prepress/premedia)
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;C Tillverkning;18. Grafisk produktion och reproduktion av inspelningar;18.1 Grafisk produktion;18.14 Bokbindning och andra tjänster i samband med tryckning;18.140 Bokbindning och andra tjänster i samband med tryckning
10. IT och professionella tjänster;10.1 Övrig IT & professionella tjänster;42;C Tillverkning;18. Grafisk produktion och reproduktion av inspelningar;18.2 Reproduktion av inspelningar;18.20 Reproduktion av inspelningar;18.200 Reproduktion av inspelningar
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;19. Tillverkning av stenkolsprodukter och raffinerade petroleumprodukter;19.1 Tillverkning av stenkolsprodukter;19.10 Tillverkning av stenkolsprodukter;19.100 Tillverkning av stenkolsprodukter
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;19. Tillverkning av stenkolsprodukter och raffinerade petroleumprodukter;19.2 Petroleumraffinering;19.20 Petroleumraffinering;19.200 Petroleumraffinering
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.1 Tillverkning av baskemikalier, gödselmedel och kväveprodukter, plaster och syntetgummi i obearbetad form;20.11 Industrigasframställning;20.110 Industrigasframställning
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.1 Tillverkning av baskemikalier, gödselmedel och kväveprodukter, plaster och syntetgummi i obearbetad form;20.12 Tillverkning av färgämnen;20.120 Tillverkning av färgämnen
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.1 Tillverkning av baskemikalier, gödselmedel och kväveprodukter, plaster och syntetgummi i obearbetad form;20.13 Tillverkning av andra oorganiska baskemikalier;20.130 Tillverkning av andra oorganiska baskemikalier
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.1 Tillverkning av baskemikalier, gödselmedel och kväveprodukter, plaster och syntetgummi i obearbetad form;20.14 Tillverkning av andra organiska baskemikalier;20.140 Tillverkning av andra organiska baskemikalier
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.1 Tillverkning av baskemikalier, gödselmedel och kväveprodukter, plaster och syntetgummi i obearbetad form;20.15 Tillverkning av gödselmedel och kväveprodukter;20.150 Tillverkning av gödselmedel och kväveprodukter
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.1 Tillverkning av baskemikalier, gödselmedel och kväveprodukter, plaster och syntetgummi i obearbetad form;20.16 Basplastframställning;20.160 Basplastframställning
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.1 Tillverkning av baskemikalier, gödselmedel och kväveprodukter, plaster och syntetgummi i obearbetad form;20.17 Tillverkning av syntetiskt basgummi;20.170 Tillverkning av syntetiskt basgummi
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.2 Tillverkning av bekämpningsmedel och andra lantbrukskemiska produkter;20.20 Tillverkning av bekämpningsmedel och andra lantbrukskemiska produkter;20.200 Tillverkning av bekämpningsmedel och andra lantbrukskemiska produkter
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.3 Tillverkning av färg, lack, tryckfärg m.m.;20.30 Tillverkning av färg, lack, tryckfärg m.m.;20.300 Tillverkning av färg, lack, tryckfärg m.m.
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.4 Tillverkning av rengöringsmedel, parfym och toalettartiklar;20.41 Tillverkning av tvål, såpa, tvättmedel och polermedel;20.410 Tillverkning av tvål, såpa, tvättmedel och polermedel
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.4 Tillverkning av rengöringsmedel, parfym och toalettartiklar;20.42 Tillverkning av parfymer och toalettartiklar;20.420 Tillverkning av parfymer och toalettartiklar
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.5 Tillverkning av andra kemiska produkter;20.51 Sprängämnestillverkning;20.510 Sprängämnestillverkning
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.5 Tillverkning av andra kemiska produkter;20.52 Tillverkning av lim;20.520 Tillverkning av lim
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.5 Tillverkning av andra kemiska produkter;20.53 Tillverkning av eteriska oljor;20.530 Tillverkning av eteriska oljor
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.5 Tillverkning av andra kemiska produkter;20.59 Tillverkning av övriga kemiska produkter;20.590 Tillverkning av övriga kemiska produkter
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;20. Tillverkning av kemikalier och kemiska produkter;20.6 Konstfibertillverkning;20.60 Konstfibertillverkning;20.600 Konstfibertillverkning
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;21. Tillverkning av farmaceutiska basprodukter och läkemedel;21.1 Tillverkning av farmaceutiska basprodukter;21.10 Tillverkning av farmaceutiska basprodukter;21.100 Tillverkning av farmaceutiska basprodukter
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;21. Tillverkning av farmaceutiska basprodukter och läkemedel;21.2 Tillverkning av läkemedel;21.20 Tillverkning av läkemedel;21.200 Tillverkning av läkemedel
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;22. Tillverkning av gummi- och plastvaror;22.1 Tillverkning av gummivaror;"22.11 Tillverkning av däck och slangar; regummering";"22.110 Tillverkning av däck och slangar; regummering"
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;22. Tillverkning av gummi- och plastvaror;22.1 Tillverkning av gummivaror;22.19 Annan gummivarutillverkning;22.190 Annan gummivarutillverkning
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;22. Tillverkning av gummi- och plastvaror;22.2 Plastvarutillverkning;22.21 Tillverkning av plasthalvfabrikat;22.210 Tillverkning av plasthalvfabrikat
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;22. Tillverkning av gummi- och plastvaror;22.2 Plastvarutillverkning;22.22 Plastförpackningstillverkning;22.220 Plastförpackningstillverkning
3. Tillverkning;3.3 Kemi- och mineralproduktion;9;C Tillverkning;22. Tillverkning av gummi- och plastvaror;22.2 Plastvarutillverkning;22.23 Byggplastvarutillverkning;22.230 Byggplastvarutillverkning
